adm0.x,adm0.y,NS_tag.x,NS_tag.y,simi_scale,vote_scale,bibi_scale,NS_tag,R,V,A,tag,adm0_name.x,adm0_name.y
JOR,TUN,GS,GS,0.985150808,0.96284585,0,GS-GS,2,2,-2,HHL,Jordan,Tunisia
JOR,URY,GS,GS,0.936095295,0.84035964,0,GS-GS,2,1,-2,HHL,Jordan,Uruguay
JOR,YEM,GS,GS,0.97932535,1,0,GS-GS,2,2,-2,HHL,Jordan,Yemen
JOR,ZAF,GS,GS,0.975661263,0.926332288,0,GS-GS,2,2,-2,HHL,Jordan,South Africa
KEN,AGO,GS,GS,0.916539644,0.926470588,0,GS-GS,2,2,-2,HHL,Kenya,Angola
KEN,BRA,GS,GS,0.912027353,0.956521739,0,GS-GS,2,2,-2,HHL,Kenya,Brazil
KEN,CHN,GS,GS,0.929342984,0.784810127,0,GS-GS,2,1,-2,HHL,Kenya,China
KEN,COL,GS,GS,0.937738317,0.802197802,0.322887989,GS-GS,2,1,2,HHH,Kenya,Colombia
KEN,GMB,GS,GS,0.915628248,1,0,GS-GS,2,2,-2,HHL,Kenya,Gambia
KEN,IDN,GS,GS,0.964559893,0.846153846,0.350367497,GS-GS,2,1,2,HHH,Kenya,Indonesia
KEN,IND,GS,GS,0.90363475,0.934782609,0.091793874,GS-GS,2,2,-1,HHL,Kenya,India
KEN,MEX,GS,GS,0.902775364,0.934065934,0,GS-GS,2,2,-2,HHL,Kenya,Mexico
KEN,MYS,GS,GS,0.929623158,0.813186813,0,GS-GS,2,1,-2,HHL,Kenya,Malaysia
KEN,NGA,GS,GS,0.930325405,0.965116279,0.729541961,GS-GS,2,2,2,HHH,Kenya,Nigeria
KEN,PAN,GS,GS,0.927629604,0.911111111,0,GS-GS,2,2,-2,HHL,Kenya,Panama
KEN,SEN,GS,GS,0.922069299,0.94047619,0.593367274,GS-GS,2,2,2,HHH,Kenya,Senegal
KEN,SOM,GS,GS,1,0.895833333,0,GS-GS,2,1,-2,HHL,Kenya,Somalia
KEN,THA,GS,GS,0.909960566,0.956043956,0,GS-GS,2,2,-2,HHL,Kenya,Thailand
KEN,TZA,GS,GS,0.91818117,0.954022989,1,GS-GS,2,2,2,HHH,Kenya,United Republic of Tanzania
KHM,CHN,GS,GS,0.925865799,0.845070423,0.001773281,GS-GS,2,1,-2,HHL,Cambodia,China
KHM,IDN,GS,GS,0.949581223,0.818181818,0.050891294,GS-GS,2,1,-1,HHL,Cambodia,Indonesia
KHM,IND,GS,GS,0.904985825,0.947368421,0,GS-GS,2,2,-2,HHL,Cambodia,India
KHM,MOZ,GS,GS,0.946201545,0.940298507,0,GS-GS,2,2,-2,HHL,Cambodia,Mozambique
KHM,THA,GS,GS,1,0.973684211,0.18236782,GS-GS,2,2,1,HHH,Cambodia,Thailand
KWT,ARE,GS,GS,0.975788863,1,0,GS-GS,2,2,-2,HHL,Kuwait,United Arab Emirates
KWT,ARG,GS,GS,0.995543369,0.799925276,0,GS-GS,2,1,-2,HHL,Kuwait,Argentina
KWT,BRA,GS,GS,0.949909098,0.867924528,0,GS-GS,2,1,-2,HHL,Kuwait,Brazil
KWT,CHL,GS,GS,0.991245044,0.828507379,0,GS-GS,2,1,-2,HHL,Kuwait,Chile
KWT,EGY,GS,GS,1,0.96112064,0.145773085,GS-GS,2,2,1,HHH,Kuwait,Egypt
KWT,GAB,GS,GS,0.953203253,0.858490566,0,GS-GS,2,1,-2,HHL,Kuwait,Gabon
KWT,GUY,GS,GS,0.917958736,0.875836884,0,GS-GS,2,1,-2,HHL,Kuwait,Guyana
KWT,IRN,GS,GS,0.949756,0.97532656,0.178304118,GS-GS,2,2,1,HHH,Kuwait,Iran
KWT,IRQ,GS,GS,0.949756,0.962015889,0,GS-GS,2,2,-2,HHL,Kuwait,Iraq
KWT,JOR,GS,GS,0.972040076,0.979081214,0,GS-GS,2,2,-2,HHL,Kuwait,Jordan
KWT,LBY,GS,GS,0.990302247,0.939225422,0,GS-GS,2,2,-2,HHL,Kuwait,Libya
KWT,MAR,GS,GS,0.971969219,0.99028016,0,GS-GS,2,2,-2,HHL,Kuwait,Morocco
KWT,MEX,GS,GS,0.93449123,0.847562115,0,GS-GS,2,1,-2,HHL,Kuwait,Mexico
KWT,MRT,GS,GS,0.994307638,0.91684137,0,GS-GS,2,2,-2,HHL,Kuwait,Mauritania
KWT,NAM,GS,GS,0.977759177,0.883864671,0,GS-GS,2,1,-2,HHL,Kuwait,Namibia
KWT,OMN,GS,GS,0.984931128,0.981132075,0.651943594,GS-GS,2,2,2,HHH,Kuwait,Oman
KWT,PER,GS,GS,0.959261006,0.844482561,0,GS-GS,2,1,-2,HHL,Kuwait,Peru
KWT,QAT,GS,GS,0.959501837,0.990377358,0.94413911,GS-GS,2,2,2,HHH,Kuwait,Qatar
KWT,SAU,GS,GS,0.993814234,0.989976415,0,GS-GS,2,2,-2,HHL,Kuwait,Saudi Arabia
KWT,SDN,GS,GS,0.939002693,0.899764151,0,GS-GS,2,1,-2,HHL,Kuwait,Sudan
KWT,SEN,GS,GS,0.937597137,0.84138503,0,GS-GS,2,1,-2,HHL,Kuwait,Senegal
KWT,SUR,GS,GS,0.930768676,0.852830189,0,GS-GS,2,1,-2,HHL,Kuwait,Suriname
KWT,TUN,GS,GS,0.974183332,0.980361956,0,GS-GS,2,2,-2,HHL,Kuwait,Tunisia
KWT,YEM,GS,GS,0.969659264,0.971275697,0,GS-GS,2,2,-2,HHL,Kuwait,Yemen
KWT,ZAF,GS,GS,0.958643649,0.922398052,0,GS-GS,2,2,-2,HHL,Kuwait,South Africa
LAO,VNM,GS,GS,1,0.966107872,0,GS-GS,2,2,-2,HHL,Lao People's Democratic Republic,Viet Nam
LBN,AGO,GS,GS,0.947777169,0.90586823,0,GS-GS,2,1,-2,HHL,Lebanon,Angola
LBN,ARG,GS,GS,0.907957921,0.823633801,0,GS-GS,2,1,-2,HHL,Lebanon,Argentina
LBN,BRA,GS,GS,0.969796501,0.893157263,0,GS-GS,2,1,-2,HHL,Lebanon,Brazil
LBN,BRN,GS,GS,0.918761213,0.976039731,0,GS-GS,2,2,-2,HHL,Lebanon,Brunei Darussalam
LBN,CHN,GS,GS,0.941379445,0.869747899,0,GS-GS,2,1,-2,HHL,Lebanon,China
LBN,COL,GS,GS,0.97707592,0.72655149,0,GS-GS,2,-1,-2,HLL,Lebanon,Colombia
LBN,ERI,GS,GS,0.905185086,0.818482495,0,GS-GS,2,1,-2,HHL,Lebanon,Eritrea
LBN,ETH,GS,GS,0.918525407,0.849181778,0,GS-GS,2,1,-2,HHL,Lebanon,Ethiopia
LBN,GHA,GS,GS,0.92721928,0.865039992,0,GS-GS,2,1,-2,HHL,Lebanon,Ghana
LBN,GUY,GS,GS,0.914865564,0.890106631,0,GS-GS,2,1,-2,HHL,Lebanon,Guyana
LBN,IDN,GS,GS,0.952753206,0.98867373,0,GS-GS,2,2,-2,HHL,Lebanon,Indonesia
LBN,IND,GS,GS,0.936337238,0.891591419,0.074790526,GS-GS,2,1,-1,HHL,Lebanon,India
LBN,KEN,GS,GS,0.9323391,0.897322785,0,GS-GS,2,1,-2,HHL,Lebanon,Kenya
LBN,LBR,GS,GS,0.913795099,0.773660284,0,GS-GS,2,-1,-2,HLL,Lebanon,Liberia
LBN,MEX,GS,GS,0.921426073,0.864345738,0,GS-GS,2,1,-2,HHL,Lebanon,Mexico
LBN,MYS,GS,GS,0.952695692,0.957823129,0,GS-GS,2,2,-2,HHL,Lebanon,Malaysia
LBN,NGA,GS,GS,0.920624368,0.871046093,0,GS-GS,2,1,-2,HHL,Lebanon,Nigeria
LBN,PAK,GS,GS,0.918306262,0.964516039,0,GS-GS,2,2,-2,HHL,Lebanon,Pakistan
LBN,PER,GS,GS,0.909917714,0.878431373,0,GS-GS,2,1,-2,HHL,Lebanon,Peru
LBN,SOM,GS,GS,0.934060912,0.984676223,0,GS-GS,2,2,-2,HHL,Lebanon,Somalia
LBN,SYR,GS,GS,1,0.971861915,0,GS-GS,2,2,-2,HHL,Lebanon,Syrian Arab Republic
LBN,TGO,GS,GS,0.907402592,0.906753713,0,GS-GS,2,1,-2,HHL,Lebanon,Togo
LBN,TZA,GS,GS,0.906378574,0.862940298,0,GS-GS,2,1,-2,HHL,Lebanon,United Republic of Tanzania
LBN,URY,GS,GS,0.916447385,0.886682763,0,GS-GS,2,1,-2,HHL,Lebanon,Uruguay
LBN,VEN,GS,GS,0.936409111,0.776292539,0,GS-GS,2,-1,-2,HLL,Lebanon,Venezuela
LBN,YEM,GS,GS,0.937909715,0.946385334,0,GS-GS,2,2,-2,HHL,Lebanon,Yemen
LBN,ZAF,GS,GS,0.914402875,0.907301102,0,GS-GS,2,1,-2,HHL,Lebanon,South Africa
LBR,BRA,GS,GS,1,0.879310345,0,GS-GS,2,1,-2,HHL,Liberia,Brazil
LBR,CHN,GS,GS,0.982678565,0.699815271,0,GS-GS,2,-1,-2,HLL,Liberia,China
LBR,IDN,GS,GS,0.971630835,0.684806034,0,GS-GS,2,-1,-2,HLL,Liberia,Indonesia
LBR,SEN,GS,GS,0.927023924,0.869252874,0,GS-GS,2,1,-2,HHL,Liberia,Senegal
LBY,ARE,GS,GS,0.974543656,1,0,GS-GS,2,2,-2,HHL,Libya,United Arab Emirates
LBY,ARG,GS,GS,1,0.796357636,0,GS-GS,2,1,-2,HHL,Libya,Argentina
LBY,BRA,GS,GS,0.952238045,0.866425993,0,GS-GS,2,1,-2,HHL,Libya,Brazil
LBY,CHL,GS,GS,0.998979377,0.825536244,0,GS-GS,2,1,-2,HHL,Libya,Chile
LBY,EGY,GS,GS,0.997382225,0.959655456,0,GS-GS,2,2,-2,HHL,Libya,Egypt
LBY,GAB,GS,GS,0.943295599,0.906349543,0,GS-GS,2,1,-2,HHL,Libya,Gabon
LBY,GUY,GS,GS,0.900748428,0.886508029,0,GS-GS,2,1,-2,HHL,Libya,Guyana
LBY,IRN,GS,GS,0.938149097,0.974297263,0,GS-GS,2,2,-2,HHL,Libya,Iran
LBY,IRQ,GS,GS,0.938149097,0.982469834,0,GS-GS,2,2,-2,HHL,Libya,Iraq
LBY,JOR,GS,GS,0.990695241,0.995362295,0,GS-GS,2,2,-2,HHL,Libya,Jordan
LBY,KWT,GS,GS,0.981058105,0.999379315,0,GS-GS,2,2,-2,HHL,Libya,Kuwait
LBY,MAR,GS,GS,0.968487183,0.98944835,0,GS-GS,2,2,-2,HHL,Libya,Morocco
LBY,MEX,GS,GS,0.953475677,0.844988649,0,GS-GS,2,1,-2,HHL,Libya,Mexico
LBY,MRT,GS,GS,0.994838021,0.915657512,0,GS-GS,2,2,-2,HHL,Libya,Mauritania
LBY,NAM,GS,GS,0.98883834,0.86034581,0,GS-GS,2,1,-2,HHL,Libya,Namibia
LBY,OMN,GS,GS,0.991243939,0.972322503,0,GS-GS,2,2,-2,HHL,Libya,Oman
LBY,PER,GS,GS,0.969428446,0.840483881,0,GS-GS,2,1,-2,HHL,Libya,Peru
LBY,QAT,GS,GS,0.947124373,0.981155483,0,GS-GS,2,2,-2,HHL,Libya,Qatar
LBY,SAU,GS,GS,0.998208234,0.976926699,0,GS-GS,2,2,-2,HHL,Libya,Saudi Arabia
LBY,SDN,GS,GS,0.958273079,0.896652563,0,GS-GS,2,1,-2,HHL,Libya,Sudan
LBY,SEN,GS,GS,0.948760228,0.842081967,0,GS-GS,2,1,-2,HHL,Libya,Senegal
LBY,SUR,GS,GS,0.91330355,0.877096835,0,GS-GS,2,1,-2,HHL,Libya,Suriname
LBY,TUN,GS,GS,0.99181946,0.97142928,0,GS-GS,2,2,-2,HHL,Libya,Tunisia
LBY,URY,GS,GS,0.905586182,0.848196226,0,GS-GS,2,1,-2,HHL,Libya,Uruguay
LBY,YEM,GS,GS,0.975974166,0.942849209,0,GS-GS,2,2,-2,HHL,Libya,Yemen
LBY,ZAF,GS,GS,0.96521824,0.89905974,0,GS-GS,2,1,-2,HHL,Libya,South Africa
LKA,AGO,GS,GS,0.938362867,0.947048611,0,GS-GS,2,2,-2,HHL,Sri Lanka,Angola
LKA,BRA,GS,GS,0.987673241,0.958333333,0,GS-GS,2,2,-2,HHL,Sri Lanka,Brazil
LKA,CHN,GS,GS,0.940048703,0.879166667,0,GS-GS,2,1,-2,HHL,Sri Lanka,China
LKA,CIV,GS,GS,0.928366969,0.915750916,0,GS-GS,2,2,-2,HHL,Sri Lanka,C??te d'Ivoire
LKA,CMR,GS,GS,0.943829147,0.900094697,0,GS-GS,2,1,-2,HHL,Sri Lanka,Cameroon
LKA,COL,GS,GS,0.957934769,0.757838284,0.831091831,GS-GS,2,-1,2,HLH,Sri Lanka,Colombia
LKA,ERI,GS,GS,0.936597153,0.959535256,0,GS-GS,2,2,-2,HHL,Sri Lanka,Eritrea
LKA,ETH,GS,GS,0.936597153,0.9312249,0,GS-GS,2,2,-2,HHL,Sri Lanka,Ethiopia
LKA,GHA,GS,GS,0.939608302,0.904075092,0,GS-GS,2,1,-2,HHL,Sri Lanka,Ghana
LKA,GUY,GS,GS,0.909749818,0.952284946,0,GS-GS,2,2,-2,HHL,Sri Lanka,Guyana
LKA,IDN,GS,GS,1,0.926155116,0.847726135,GS-GS,2,2,2,HHH,Sri Lanka,Indonesia
LKA,IND,GS,GS,0.970148177,0.957714521,0.74837208,GS-GS,2,2,2,HHH,Sri Lanka,India
LKA,KEN,GS,GS,0.908770542,0.94920412,0.901675116,GS-GS,2,2,2,HHH,Sri Lanka,Kenya
LKA,LBN,GS,GS,0.934640725,0.89379529,0,GS-GS,2,1,-2,HHL,Sri Lanka,Lebanon
LKA,LBR,GS,GS,0.934493824,0.85218254,0,GS-GS,2,1,-2,HHL,Sri Lanka,Liberia
LKA,MEX,GS,GS,0.961599778,0.915635314,0,GS-GS,2,2,-2,HHL,Sri Lanka,Mexico
LKA,MYS,GS,GS,0.989216522,0.913510101,0,GS-GS,2,2,-2,HHL,Sri Lanka,Malaysia
LKA,NGA,GS,GS,0.957586562,0.941710993,0,GS-GS,2,2,-2,HHL,Sri Lanka,Nigeria
LKA,PAK,GS,GS,0.911145652,0.918010753,0.984714177,GS-GS,2,2,2,HHH,Sri Lanka,Pakistan
LKA,PAN,GS,GS,0.907427037,0.923256803,0,GS-GS,2,2,-2,HHL,Sri Lanka,Panama
LKA,PNG,GS,GS,0.97557338,0.892821285,0,GS-GS,2,1,-2,HHL,Sri Lanka,Papua New Guinea
LKA,SDN,GS,GS,0.932441107,0.865885417,0,GS-GS,2,1,-2,HHL,Sri Lanka,Sudan
LKA,SEN,GS,GS,0.921860836,0.963709677,0,GS-GS,2,2,-2,HHL,Sri Lanka,Senegal
LKA,SOM,GS,GS,0.978070495,1,0,GS-GS,2,2,-2,HHL,Sri Lanka,Somalia
LKA,SYR,GS,GS,0.940152102,0.791429924,0,GS-GS,2,1,-2,HHL,Sri Lanka,Syrian Arab Republic
LKA,THA,GS,GS,0.914323428,0.989273927,0.636702369,GS-GS,2,2,2,HHH,Sri Lanka,Thailand
LKA,TZA,GS,GS,0.916849165,0.904075092,0,GS-GS,2,1,-2,HHL,Sri Lanka,United Republic of Tanzania
LKA,VEN,GS,GS,0.941019887,0.673894558,0,GS-GS,2,-1,-2,HLL,Sri Lanka,Venezuela
LKA,YEM,GS,GS,0.953102737,0.862251244,0,GS-GS,2,1,-2,HHL,Sri Lanka,Yemen
LKA,ZAF,GS,GS,0.912978427,0.936507937,0.39582845,GS-GS,2,2,2,HHH,Sri Lanka,South Africa
MAR,AGO,GS,GS,0.950281015,0.85915493,0,GS-GS,2,1,-2,HHL,Morocco,Angola
MAR,ARG,GS,GS,0.975955944,0.811881188,0,GS-GS,2,1,-2,HHL,Morocco,Argentina
MAR,BIH,GS,GS,0.942998314,0.634615385,0,GS-GS,2,-1,-2,HLL,Morocco,Bosnia and Herzegovina
MAR,BRA,GS,GS,0.993074089,0.901960784,0.217858528,GS-GS,2,1,1,HHH,Morocco,Brazil
MAR,CHL,GS,GS,0.983948118,0.851485149,0,GS-GS,2,1,-2,HHL,Morocco,Chile
MAR,CHN,GS,GS,0.93725676,0.797752809,0,GS-GS,2,1,-2,HHL,Morocco,China
MAR,DZA,GS,GS,0.957106809,0.941176471,0,GS-GS,2,2,-2,HHL,Morocco,Algeria
MAR,EGY,GS,GS,0.943256915,0.97979798,0,GS-GS,2,2,-2,HHL,Morocco,Egypt
MAR,ERI,GS,GS,0.929893508,0.84,0,GS-GS,2,1,-2,HHL,Morocco,Eritrea
MAR,ETH,GS,GS,0.929893508,0.841463415,0,GS-GS,2,1,-2,HHL,Morocco,Ethiopia
MAR,IND,GS,GS,0.944693142,0.881188119,0,GS-GS,2,1,-2,HHL,Morocco,India
MAR,IRN,GS,GS,0.968555743,0.962025316,0,GS-GS,2,2,-2,HHL,Morocco,Iran
MAR,JOR,GS,GS,0.9568195,0.967032967,0,GS-GS,2,2,-2,HHL,Morocco,Jordan
MAR,LKA,GS,GS,0.91131059,0.939393939,0,GS-GS,2,2,-2,HHL,Morocco,Sri Lanka
MAR,MEX,GS,GS,0.980263415,0.861386139,0,GS-GS,2,1,-2,HHL,Morocco,Mexico
MAR,MRT,GS,GS,0.912478384,0.913580247,0,GS-GS,2,2,-2,HHL,Morocco,Mauritania
MAR,NAM,GS,GS,0.979295477,0.896551724,0,GS-GS,2,1,-2,HHL,Morocco,Namibia
MAR,OMN,GS,GS,0.952200429,0.990196078,0,GS-GS,2,2,-2,HHL,Morocco,Oman
MAR,PAK,GS,GS,0.947920206,0.956521739,0,GS-GS,2,2,-2,HHL,Morocco,Pakistan
MAR,PER,GS,GS,0.961222743,0.888888889,0,GS-GS,2,1,-2,HHL,Morocco,Peru
MAR,SAU,GS,GS,0.925788388,0.968421053,0,GS-GS,2,2,-2,HHL,Morocco,Saudi Arabia
MAR,SDN,GS,GS,0.960642228,0.90625,0,GS-GS,2,1,-2,HHL,Morocco,Sudan
MAR,SEN,GS,GS,0.904796486,0.89010989,0,GS-GS,2,1,-2,HHL,Morocco,Senegal
MAR,SYR,GS,GS,0.940843779,0.885057471,0,GS-GS,2,1,-2,HHL,Morocco,Syrian Arab Republic
MAR,TUN,GS,GS,0.972074412,0.959183673,0,GS-GS,2,2,-2,HHL,Morocco,Tunisia
MAR,URY,GS,GS,0.956398905,0.886597938,0,GS-GS,2,1,-2,HHL,Morocco,Uruguay
MAR,VEN,GS,GS,0.958909252,0.727272727,0,GS-GS,2,-1,-2,HLL,Morocco,Venezuela
MAR,YEM,GS,GS,0.970301876,0.970149254,0,GS-GS,2,2,-2,HHL,Morocco,Yemen
MAR,ZAF,GS,GS,0.997031471,0.935483871,0,GS-GS,2,2,-2,HHL,Morocco,South Africa
MDG,CHN,GS,GS,0.959407027,0.811818268,0,GS-GS,2,1,-2,HHL,Madagascar,China
MDG,CRI,GS,GS,0.920728964,0.945295905,0,GS-GS,2,2,-2,HHL,Madagascar,Costa Rica
MDG,IDN,GS,GS,0.954886193,0.859019601,0,GS-GS,2,1,-2,HHL,Madagascar,Indonesia
MDG,IND,GS,GS,1,0.945997339,0.023162023,GS-GS,2,2,-2,HHL,Madagascar,India
MDG,MEX,GS,GS,0.907474977,0.945997339,0,GS-GS,2,2,-2,HHL,Madagascar,Mexico
MDG,MOZ,GS,GS,0.940086791,0.98599636,1,GS-GS,2,2,2,HHH,Madagascar,Mozambique
MDG,NIC,GS,GS,0.920728964,0.918322604,0,GS-GS,2,2,-2,HHL,Madagascar,Nicaragua
MDG,PNG,GS,GS,0.919598711,0.894801582,0,GS-GS,2,1,-2,HHL,Madagascar,Papua New Guinea
MDG,THA,GS,GS,0.934896446,0.967741773,0,GS-GS,2,2,-2,HHL,Madagascar,Thailand
MEX,AGO,GS,GS,0.908792694,0.898464592,0,GS-GS,2,1,-2,HHL,Mexico,Angola
MEX,BRA,GS,GS,0.974995222,0.97710225,0.418050949,GS-GS,2,2,2,HHH,Mexico,Brazil
MEX,CHL,GS,GS,0.900509187,0.954756438,0.548965735,GS-GS,2,2,2,HHH,Mexico,Chile
MEX,CHN,GS,GS,0.968436357,0.784783712,0,GS-GS,2,1,-2,HHL,Mexico,China
MEX,COL,GS,GS,0.909317602,0.768400799,1,GS-GS,2,-1,2,HLH,Mexico,Colombia
MEX,IDN,GS,GS,0.992108799,0.823211281,0.002087891,GS-GS,2,1,-2,HHL,Mexico,Indonesia
MEX,IND,GS,GS,0.97079436,0.921870149,0.17795198,GS-GS,2,2,1,HHH,Mexico,India
MEX,MYS,GS,GS,0.943575037,0.785766496,0,GS-GS,2,1,-2,HHL,Mexico,Malaysia
MEX,PNG,GS,GS,0.93325129,0.900977683,0,GS-GS,2,1,-2,HHL,Mexico,Papua New Guinea
MEX,SOM,GS,GS,0.911661787,0.868535334,0,GS-GS,2,1,-2,HHL,Mexico,Somalia
MEX,VEN,GS,GS,0.923933293,0.6366364,0,GS-GS,2,-1,-2,HLL,Mexico,Venezuela
MEX,ZAF,GS,GS,0.951861821,0.859229598,0,GS-GS,2,1,-2,HHL,Mexico,South Africa
MMR,CHN,GS,GS,0.969010424,0.82957703,0.010193961,GS-GS,2,1,-2,HHL,Myanmar,China
MMR,IND,GS,GS,1,0.948810683,0,GS-GS,2,2,-2,HHL,Myanmar,India
MOZ,CHN,GS,GS,0.937738812,0.822177822,0,GS-GS,2,1,-2,HHL,Mozambique,China
MOZ,COL,GS,GS,0.939784034,0.79995005,0,GS-GS,2,1,-2,HHL,Mozambique,Colombia
MOZ,CRI,GS,GS,0.910286678,0.943138257,0,GS-GS,2,2,-2,HHL,Mozambique,Costa Rica
MOZ,IDN,GS,GS,1,0.866633367,0,GS-GS,2,1,-2,HHL,Mozambique,Indonesia
MOZ,IND,GS,GS,0.986386827,0.933316683,0.022556263,GS-GS,2,2,-2,HHL,Mozambique,India
MOZ,MDG,GS,GS,0.946131387,0.975851309,1,GS-GS,2,2,2,HHH,Mozambique,Madagascar
MOZ,MEX,GS,GS,0.936836797,0.955544456,0,GS-GS,2,2,-2,HHL,Mozambique,Mexico
MOZ,MYS,GS,GS,0.906175671,0.833291708,0,GS-GS,2,1,-2,HHL,Mozambique,Malaysia
MOZ,NIC,GS,GS,0.910286678,0.904583222,0,GS-GS,2,1,-2,HHL,Mozambique,Nicaragua
MOZ,PNG,GS,GS,0.923199751,0.885685743,0,GS-GS,2,1,-2,HHL,Mozambique,Papua New Guinea
MOZ,SOM,GS,GS,0.909629977,0.891330891,0,GS-GS,2,1,-2,HHL,Mozambique,Somalia
MOZ,THA,GS,GS,0.930261832,0.977772228,0,GS-GS,2,2,-2,HHL,Mozambique,Thailand
MOZ,TZA,GS,GS,0.948034781,0.964218708,0.448630244,GS-GS,2,2,2,HHH,Mozambique,United Republic of Tanzania
MRT,ARE,GS,GS,0.96077613,0.958013316,0,GS-GS,2,2,-2,HHL,Mauritania,United Arab Emirates
MRT,ARG,GS,GS,1,0.856432628,0,GS-GS,2,1,-2,HHL,Mauritania,Argentina
MRT,BRA,GS,GS,0.967132779,0.947814451,0,GS-GS,2,2,-2,HHL,Mauritania,Brazil
MRT,CHL,GS,GS,0.986883709,0.9015796,0,GS-GS,2,1,-2,HHL,Mauritania,Chile
MRT,EGY,GS,GS,0.990727996,0.95896521,0,GS-GS,2,2,-2,HHL,Mauritania,Egypt
MRT,GAB,GS,GS,0.948689374,0.962382377,0,GS-GS,2,2,-2,HHL,Mauritania,Gabon
MRT,GUY,GS,GS,0.919980337,0.955013042,0,GS-GS,2,2,-2,HHL,Mauritania,Guyana
MRT,IRN,GS,GS,0.941663672,0.910814208,0,GS-GS,2,2,-2,HHL,Mauritania,Iran
MRT,IRQ,GS,GS,0.936857312,0.908872573,0,GS-GS,2,2,-2,HHL,Mauritania,Iraq
MRT,JOR,GS,GS,0.982637497,0.931582335,0,GS-GS,2,2,-2,HHL,Mauritania,Jordan
MRT,KWT,GS,GS,0.975185851,0.957037918,0,GS-GS,2,2,-2,HHL,Mauritania,Kuwait
MRT,LBY,GS,GS,0.980558713,0.896436274,0,GS-GS,2,1,-2,HHL,Mauritania,Libya
MRT,MAR,GS,GS,0.974136325,0.957037918,0,GS-GS,2,2,-2,HHL,Mauritania,Morocco
MRT,MEX,GS,GS,0.952732413,0.924153086,0,GS-GS,2,2,-2,HHL,Mauritania,Mexico
MRT,NAM,GS,GS,0.984927681,0.958253459,0,GS-GS,2,2,-2,HHL,Mauritania,Namibia
MRT,OMN,GS,GS,0.993458559,0.95896521,0,GS-GS,2,2,-2,HHL,Mauritania,Oman
MRT,PER,GS,GS,0.963207863,0.934185747,0,GS-GS,2,2,-2,HHL,Mauritania,Peru
MRT,QAT,GS,GS,0.923672017,0.946726573,0,GS-GS,2,2,-2,HHL,Mauritania,Qatar
MRT,SAU,GS,GS,0.980032186,0.945611832,0,GS-GS,2,2,-2,HHL,Mauritania,Saudi Arabia
MRT,SDN,GS,GS,0.956554492,0.875055754,0,GS-GS,2,1,-2,HHL,Mauritania,Sudan
MRT,SEN,GS,GS,0.968586634,0.932900312,0,GS-GS,2,2,-2,HHL,Mauritania,Senegal
MRT,SUR,GS,GS,0.922973303,0.951775905,0,GS-GS,2,2,-2,HHL,Mauritania,Suriname
MRT,TUN,GS,GS,0.976673224,0.979890089,0,GS-GS,2,2,-2,HHL,Mauritania,Tunisia
MRT,URY,GS,GS,0.919683399,0.911333576,0,GS-GS,2,2,-2,HHL,Mauritania,Uruguay
MRT,YEM,GS,GS,0.977604956,0.90998933,0,GS-GS,2,2,-2,HHL,Mauritania,Yemen
MRT,ZAF,GS,GS,0.96447044,0.934185747,0.316390855,GS-GS,2,2,2,HHH,Mauritania,South Africa
MYS,BRA,GS,GS,0.925259274,0.848142924,0,GS-GS,2,1,-2,HHL,Malaysia,Brazil
MYS,CHN,GS,GS,0.934957946,0.768981474,0.112954929,GS-GS,2,-1,-1,HLL,Malaysia,China
MYS,COL,GS,GS,0.900290658,0.651852421,0,GS-GS,2,-1,-2,HLL,Malaysia,Colombia
MYS,IDN,GS,GS,1,0.99252189,0.945531535,GS-GS,2,2,2,HHH,Malaysia,Indonesia
MYS,SOM,GS,GS,0.913017457,0.951800466,0,GS-GS,2,2,-2,HHL,Malaysia,Somalia
MYS,THA,GS,GS,0.903903368,0.885454342,0.82908665,GS-GS,2,1,2,HHH,Malaysia,Thailand
NAM,AGO,GS,GS,0.914445543,0.952938476,1,GS-GS,2,2,2,HHH,Namibia,Angola
NAM,ARE,GS,GS,0.941312382,0.899417908,0,GS-GS,2,1,-2,HHL,Namibia,United Arab Emirates
NAM,ARG,GS,GS,0.994831211,0.848484848,0,GS-GS,2,1,-2,HHL,Namibia,Argentina
NAM,BRA,GS,GS,0.987883106,0.954545455,0,GS-GS,2,2,-2,HHL,Namibia,Brazil
NAM,CHL,GS,GS,0.985091606,0.954545455,0,GS-GS,2,2,-2,HHL,Namibia,Chile
NAM,DZA,GS,GS,0.911022369,0.883838384,0,GS-GS,2,1,-2,HHL,Namibia,Algeria
NAM,EGY,GS,GS,0.986999714,0.878962034,0,GS-GS,2,1,-2,HHL,Namibia,Egypt
NAM,GAB,GS,GS,0.907228777,0.904040404,0,GS-GS,2,1,-2,HHL,Namibia,Gabon
NAM,IND,GS,GS,0.906386043,0.899417908,0,GS-GS,2,1,-2,HHL,Namibia,India
NAM,IRN,GS,GS,0.959786089,0.898989899,0,GS-GS,2,1,-2,HHL,Namibia,Iran
NAM,IRQ,GS,GS,0.925952354,0.827930467,0,GS-GS,2,1,-2,HHL,Namibia,Iraq
NAM,JOR,GS,GS,0.997116623,0.848484848,0,GS-GS,2,1,-2,HHL,Namibia,Jordan
NAM,KWT,GS,GS,0.936165827,0.897248346,0,GS-GS,2,1,-2,HHL,Namibia,Kuwait
